date,year,month,day,weekday,date_ec,venue,city,state,show_index_overall,show_index_withinyear,run_index,venue_full,link
07/05/92,1992,07,05,Sunday,1992-07-05,ATLANTIS,NAGS HEAD,NC,790,74,680,"ATLANTIS, NAGS HEAD, NC",http://www.everydaycompanion.com/setlists/19920705a.asp
07/09/92,1992,07,09,Thursday,1992-07-09,CUMBERLAND COUNTY CIVIC CENTER,PORTLAND,ME,791,75,681,"CUMBERLAND COUNTY CIVIC CENTER, PORTLAND, ME",http://www.everydaycompanion.com/setlists/19920709a.asp
07/10/92,1992,07,10,Friday,1992-07-10,NEW YORK FAIRGROUNDS,SYRACUSE,NY,792,76,682,"NEW YORK FAIRGROUNDS, SYRACUSE, NY",http://www.everydaycompanion.com/setlists/19920710a.asp
07/11/92,1992,07,11,Saturday,1992-07-11,GARDEN STATE ARTS CENTER,HOLMDEL,NJ,793,77,683,"GARDEN STATE ARTS CENTER, HOLMDEL, NJ",http://www.everydaycompanion.com/setlists/19920711a.asp
07/12/92,1992,07,12,Sunday,1992-07-12,JONES BEACH AMPHITHEATER,WANTAUGH,NY,794,78,684,"JONES BEACH AMPHITHEATER, WANTAUGH, NY",http://www.everydaycompanion.com/setlists/19920712a.asp
07/14/92,1992,07,14,Tuesday,1992-07-14,CHESTNUT CABARET,PHILADELPHIA,PA,795,79,685,"CHESTNUT CABARET, PHILADELPHIA, PA",http://www.everydaycompanion.com/setlists/19920714a.asp
07/16/92,1992,07,16,Thursday,1992-07-16,HOLLY ROCK,BAY SHORE,NY,796,80,686,"HOLLY ROCK, BAY SHORE, NY",http://www.everydaycompanion.com/setlists/19920716a.asp
07/17/92,1992,07,17,Friday,1992-07-17,THE STING,NEW BRITAIN,CT,797,81,687,"THE STING, NEW BRITAIN, CT",http://www.everydaycompanion.com/setlists/19920717a.asp
07/18/92,1992,07,18,Saturday,1992-07-18,CAPITOL THEATER,PORT CHESTER,NY,798,82,688,"CAPITOL THEATER, PORT CHESTER, NY",http://www.everydaycompanion.com/setlists/19920718a.asp
07/20/92,1992,07,20,Monday,1992-07-20,PEABODY'S,CLEVELAND,OH,799,83,689,"PEABODY'S, CLEVELAND, OH",http://www.everydaycompanion.com/setlists/19920720a.asp
07/21/92,1992,07,21,Tuesday,1992-07-21,ST. ANDREWS HALL,DETROIT,MI,800,84,690,"ST. ANDREWS HALL, DETROIT, MI",http://www.everydaycompanion.com/setlists/19920721a.asp
07/22/92,1992,07,22,Wednesday,1992-07-22,PARK WEST,CHICAGO,IL,801,85,691,"PARK WEST, CHICAGO, IL",http://www.everydaycompanion.com/setlists/19920722a.asp
07/23/92,1992,07,23,Thursday,1992-07-23,SHANK HALL,MILWAUKEE,WI,802,86,692,"SHANK HALL, MILWAUKEE, WI",http://www.everydaycompanion.com/setlists/19920723a.asp
07/24/92,1992,07,24,Friday,1992-07-24,"MEMORIAL UNION TERRACE, UNIVERSITY OF WISCONSIN",MADISON,WI,803,87,693,"MEMORIAL UNION TERRACE, UNIVERSITY OF WISCONSIN, MADISON, WI",http://www.everydaycompanion.com/setlists/19920724a.asp
07/25/92,1992,07,25,Saturday,1992-07-25,CABOOZE,MINNEAPOLIS,MN,804,88,694,"CABOOZE, MINNEAPOLIS, MN",http://www.everydaycompanion.com/setlists/19920725a.asp
07/28/92,1992,07,28,Tuesday,1992-07-28,BOTTLENECK,LAWRENCE,KS,805,89,695,"BOTTLENECK, LAWRENCE, KS",http://www.everydaycompanion.com/setlists/19920728a.asp
07/29/92,1992,07,29,Wednesday,1992-07-29,MISSISSIPPI NIGHTS,ST. LOUIS,MO,806,90,696,"MISSISSIPPI NIGHTS, ST. LOUIS, MO",http://www.everydaycompanion.com/setlists/19920729a.asp
07/31/92,1992,07,31,Friday,1992-07-31,BLUE NOTE THEATER,COLUMBIA,MO,807,91,697,"BLUE NOTE THEATER, COLUMBIA, MO",http://www.everydaycompanion.com/setlists/19920731a.asp
08/02/92,1992,08,02,Sunday,1992-08-02,THE VOGUE,INDIANAPOLIS,IN,808,92,698,"THE VOGUE, INDIANAPOLIS, IN",http://www.everydaycompanion.com/setlists/19920802a.asp
08/03/92,1992,08,03,Monday,1992-08-03,JAKE'S,BLOOMINGTON,IN,809,93,699,"JAKE'S, BLOOMINGTON, IN",http://www.everydaycompanion.com/setlists/19920803a.asp
08/04/92,1992,08,04,Tuesday,1992-08-04,PHOENIX HILL TAVERN,LOUISVILLE,KY,810,94,700,"PHOENIX HILL TAVERN, LOUISVILLE, KY",http://www.everydaycompanion.com/setlists/19920804a.asp
08/06/92,1992,08,06,Thursday,1992-08-06,OAK MOUNTAIN AMPHITHEATRE,PELHAM,AL,811,95,701,"OAK MOUNTAIN AMPHITHEATRE, PELHAM, AL",http://www.everydaycompanion.com/setlists/19920806a.asp
08/07/92,1992,08,07,Friday,1992-08-07,LAKEWOOD AMPHITHEATER,ATLANTA,GA,812,96,702,"LAKEWOOD AMPHITHEATER, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19920807a.asp
08/08/92,1992,08,08,Saturday,1992-08-08,"PALLADIUM AMPHITHEATER, CAROWINDS",CHARLOTTE,NC,813,97,703,"PALLADIUM AMPHITHEATER, CAROWINDS, CHARLOTTE, NC",http://www.everydaycompanion.com/setlists/19920808a.asp
08/09/92,1992,08,09,Sunday,1992-08-09,MERRIWEATHER POST PAVILION,COLUMBIA,MD,814,98,704,"MERRIWEATHER POST PAVILION, COLUMBIA, MD",http://www.everydaycompanion.com/setlists/19920809a.asp
08/27/92,1992,08,27,Thursday,1992-08-27,THE BACKROOM,AUSTIN,TX,815,99,705,"THE BACKROOM, AUSTIN, TX",http://www.everydaycompanion.com/setlists/19920827a.asp
08/28/92,1992,08,28,Friday,1992-08-28,VATICAN,HOUSTON,TX,816,100,706,"VATICAN, HOUSTON, TX",http://www.everydaycompanion.com/setlists/19920828a.asp
08/29/92,1992,08,29,Saturday,1992-08-29,DEEP ELLUM LIVE,DALLAS,TX,817,101,707,"DEEP ELLUM LIVE, DALLAS, TX",http://www.everydaycompanion.com/setlists/19920829a.asp
08/31/92,1992,08,31,Monday,1992-08-31,EL REY THEATER,ALBUQUERQUE,NM,818,102,708,"EL REY THEATER, ALBUQUERQUE, NM",http://www.everydaycompanion.com/setlists/19920831a.asp
09/01/92,1992,09,01,Tuesday,1992-09-01,CLUB LUNA,SANTA FE,NM,819,103,709,"CLUB LUNA, SANTA FE, NM",http://www.everydaycompanion.com/setlists/19920901a.asp
09/03/92,1992,09,03,Thursday,1992-09-03,KEYSTONE CONFERENCE CENTER,KEYSTONE,CO,820,104,710,"KEYSTONE CONFERENCE CENTER, KEYSTONE, CO",http://www.everydaycompanion.com/setlists/19920903a.asp
09/04/92,1992,09,04,Friday,1992-09-04,SNOWMASS CONFERENCE CENTER,SNOWMASS,CO,821,105,711,"SNOWMASS CONFERENCE CENTER, SNOWMASS, CO",http://www.everydaycompanion.com/setlists/19920904a.asp
09/05/92,1992,09,05,Saturday,1992-09-05,GERALD FORD AMPHITHEATER,VAIL,CO,822,106,712,"GERALD FORD AMPHITHEATER, VAIL, CO",http://www.everydaycompanion.com/setlists/19920905a.asp
09/06/92,1992,09,06,Sunday,1992-09-06,MARY RIPPON THEATER,BOULDER,CO,823,107,713,"MARY RIPPON THEATER, BOULDER, CO",http://www.everydaycompanion.com/setlists/19920906a.asp
09/07/92,1992,09,07,Monday,1992-09-07,WESTERN STATE COLLEGE,GUNNISON,CO,824,108,714,"WESTERN STATE COLLEGE, GUNNISON, CO",http://www.everydaycompanion.com/setlists/19920907a.asp
09/09/92,1992,09,09,Wednesday,1992-09-09,FT. LEWIS COLLEGE ART CENTER,DURANGO,CO,825,109,715,"FT. LEWIS COLLEGE ART CENTER, DURANGO, CO",http://www.everydaycompanion.com/setlists/19920909a.asp
09/10/92,1992,09,10,Thursday,1992-09-10,MONSOONS,FLAGSTAFF,AZ,826,110,716,"MONSOONS, FLAGSTAFF, AZ",http://www.everydaycompanion.com/setlists/19920910a.asp
09/11/92,1992,09,11,Friday,1992-09-11,THE ROCK,TUCSON,AZ,827,111,717,"THE ROCK, TUCSON, AZ",http://www.everydaycompanion.com/setlists/19920911a.asp
09/12/92,1992,09,12,Saturday,1992-09-12,THE SUN,TEMPE,AZ,828,112,718,"THE SUN, TEMPE, AZ",http://www.everydaycompanion.com/setlists/19920912a.asp
09/14/92,1992,09,14,Monday,1992-09-14,BELLY UP TAVERN,SOLANA BEACH,CA,829,113,719,"BELLY UP TAVERN, SOLANA BEACH, CA",http://www.everydaycompanion.com/setlists/19920914a.asp
09/15/92,1992,09,15,Tuesday,1992-09-15,THE TROUBADOUR,WEST HOLLYWOOD,CA,830,114,720,"THE TROUBADOUR, WEST HOLLYWOOD, CA",http://www.everydaycompanion.com/setlists/19920915a.asp
09/16/92,1992,09,16,Wednesday,1992-09-16,ONE STEP BEYOND,SANTA CLARA,CA,831,115,721,"ONE STEP BEYOND, SANTA CLARA, CA",http://www.everydaycompanion.com/setlists/19920916a.asp
09/17/92,1992,09,17,Thursday,1992-09-17,SLIM'S,SAN FRANCISCO,CA,832,116,722,"SLIM'S, SAN FRANCISCO, CA",http://www.everydaycompanion.com/setlists/19920917a.asp
09/19/92,1992,09,19,Saturday,1992-09-19,MOORE THEATER,SEATTLE,WA,833,117,723,"MOORE THEATER, SEATTLE, WA",http://www.everydaycompanion.com/setlists/19920919a.asp
09/20/92,1992,09,20,Sunday,1992-09-20,ROSELAND THEATER,PORTLAND,OR,834,118,724,"ROSELAND THEATER, PORTLAND, OR",http://www.everydaycompanion.com/setlists/19920920a.asp
09/21/92,1992,09,21,Monday,1992-09-21,TAYLOR'S,EUGENE,OR,835,119,725,"TAYLOR'S, EUGENE, OR",http://www.everydaycompanion.com/setlists/19920921a.asp
09/21/92,1992,09,21,Monday,1992-09-21,WOODSMEN OF THE WORLD HALL,EUGENE,OR,836,120,726,"WOODSMEN OF THE WORLD HALL, EUGENE, OR",http://www.everydaycompanion.com/setlists/19920921b.asp
09/22/92,1992,09,22,Tuesday,1992-09-22,"LIBRARY BUILDING, 4TH FLOOR, EVERGREEN STATE COLLEGE",OLYMPIA,WA,837,121,727,"LIBRARY BUILDING, 4TH FLOOR, EVERGREEN STATE COLLEGE, OLYMPIA, WA",http://www.everydaycompanion.com/setlists/19920922a.asp
09/24/92,1992,09,24,Thursday,1992-09-24,ZEPHYR CLUB,SALT LAKE CITY,UT,838,122,728,"ZEPHYR CLUB, SALT LAKE CITY, UT",http://www.everydaycompanion.com/setlists/19920924a.asp
09/27/92,1992,09,27,Sunday,1992-09-27,TREES,DALLAS,TX,839,123,729,"TREES, DALLAS, TX",http://www.everydaycompanion.com/setlists/19920927a.asp
09/29/92,1992,09,29,Tuesday,1992-09-29,HAL & MAL'S,JACKSON,MS,840,124,730,"HAL & MAL'S, JACKSON, MS",http://www.everydaycompanion.com/setlists/19920929a.asp
09/30/92,1992,09,30,Wednesday,1992-09-30,OMNI NEW DAISY,MEMPHIS,TN,841,125,731,"OMNI NEW DAISY, MEMPHIS, TN",http://www.everydaycompanion.com/setlists/19920930a.asp
10/01/92,1992,10,01,Thursday,1992-10-01,"MEMORIAL GYMNASIUM, VANDERBILT UNIVERSITY",NASHVILLE,TN,842,126,732,"MEMORIAL GYMNASIUM, VANDERBILT UNIVERSITY, NASHVILLE, TN",http://www.everydaycompanion.com/setlists/19921001a.asp
10/02/92,1992,10,02,Friday,1992-10-02,WASHINGTON & LEE UNIVERSITY,LEXINGTON,VA,843,127,733,"WASHINGTON & LEE UNIVERSITY, LEXINGTON, VA",http://www.everydaycompanion.com/setlists/19921002a.asp
10/05/92,1992,10,05,Monday,1992-10-05,GEORGIA THEATRE,ATHENS,GA,844,128,734,"GEORGIA THEATRE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19921005a.asp
10/06/92,1992,10,06,Tuesday,1992-10-06,GEORGIA THEATRE,ATHENS,GA,845,129,734,"GEORGIA THEATRE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19921006a.asp
10/12/92,1992,10,12,Monday,1992-10-12,HAMPDEN-SYDNEY COLLEGE,HAMPDEN-SYDNEY,VA,846,130,735,"HAMPDEN-SYDNEY COLLEGE, HAMPDEN-SYDNEY, VA",http://www.everydaycompanion.com/setlists/19921012a.asp
10/24/92,1992,10,24,Saturday,1992-10-24,"THE BOWL, MILLSAPS COLLEGE",JACKSON,MS,847,131,736,"THE BOWL, MILLSAPS COLLEGE, JACKSON, MS",http://www.everydaycompanion.com/setlists/19921024a.asp
10/25/92,1992,10,25,Sunday,1992-10-25,THE VARSITY THEATER,BATON ROUGE,LA,848,132,737,"THE VARSITY THEATER, BATON ROUGE, LA",http://www.everydaycompanion.com/setlists/19921025a.asp
10/26/92,1992,10,26,Monday,1992-10-26,TIPITINA'S,NEW ORLEANS,LA,849,133,738,"TIPITINA'S, NEW ORLEANS, LA",http://www.everydaycompanion.com/setlists/19921026a.asp
10/27/92,1992,10,27,Tuesday,1992-10-27,RUMOURS,CLEVELAND,MS,850,134,739,"RUMOURS, CLEVELAND, MS",http://www.everydaycompanion.com/setlists/19921027a.asp
10/28/92,1992,10,28,Wednesday,1992-10-28,PARADISE THEATER,MONTGOMERY,AL,851,135,740,"PARADISE THEATER, MONTGOMERY, AL",http://www.everydaycompanion.com/setlists/19921028a.asp
10/29/92,1992,10,29,Thursday,1992-10-29,"TAD SMITH COLISEUM, UNIVERSITY OF MISSISSIPPI",OXFORD,MS,852,136,741,"TAD SMITH COLISEUM, UNIVERSITY OF MISSISSIPPI, OXFORD, MS",http://www.everydaycompanion.com/setlists/19921029a.asp
10/30/92,1992,10,30,Friday,1992-10-30,GEORGIA THEATRE,ATHENS,GA,853,137,742,"GEORGIA THEATRE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19921030a.asp
10/31/92,1992,10,31,Saturday,1992-10-31,GEORGIA THEATRE,ATHENS,GA,854,138,742,"GEORGIA THEATRE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19921031a.asp
11/02/92,1992,11,02,Monday,1992-11-02,CAT'S CRADLE,CHAPEL HILL,NC,855,139,743,"CAT'S CRADLE, CHAPEL HILL, NC",http://www.everydaycompanion.com/setlists/19921102a.asp
11/03/92,1992,11,03,Tuesday,1992-11-03,ZIGGY'S,WINSTON-SALEM,NC,856,140,744,"ZIGGY'S, WINSTON-SALEM, NC",http://www.everydaycompanion.com/setlists/19921103a.asp
11/04/92,1992,11,04,Wednesday,1992-11-04,DAVIDSON COLLEGE,DAVIDSON,NC,857,141,745,"DAVIDSON COLLEGE, DAVIDSON, NC",http://www.everydaycompanion.com/setlists/19921104a.asp
11/05/92,1992,11,05,Thursday,1992-11-05,THE ATTIC,GREENVILLE,NC,858,142,746,"THE ATTIC, GREENVILLE, NC",http://www.everydaycompanion.com/setlists/19921105a.asp
11/06/92,1992,11,06,Friday,1992-11-06,THE BOATHOUSE,NORFOLK,VA,859,143,747,"THE BOATHOUSE, NORFOLK, VA",http://www.everydaycompanion.com/setlists/19921106a.asp
11/07/92,1992,11,07,Saturday,1992-11-07,STONE PONY,ASBURY PARK,NJ,860,144,748,"STONE PONY, ASBURY PARK, NJ",http://www.everydaycompanion.com/setlists/19921107a.asp
11/09/92,1992,11,09,Monday,1992-11-09,PEARL STREET,NORTHAMPTON,MA,861,145,749,"PEARL STREET, NORTHAMPTON, MA",http://www.everydaycompanion.com/setlists/19921109a.asp
11/10/92,1992,11,10,Tuesday,1992-11-10,PARADISE ROCK CLUB,BOSTON,MA,862,146,750,"PARADISE ROCK CLUB, BOSTON, MA",http://www.everydaycompanion.com/setlists/19921110a.asp
11/11/92,1992,11,11,Wednesday,1992-11-11,MIDDLEBURY COLLEGE,MIDDLEBURY,VT,863,147,751,"MIDDLEBURY COLLEGE, MIDDLEBURY, VT",http://www.everydaycompanion.com/setlists/19921111a.asp
11/12/92,1992,11,12,Thursday,1992-11-12,7 WILLOW STREET,PORT CHESTER,NY,864,148,752,"7 WILLOW STREET, PORT CHESTER, NY",http://www.everydaycompanion.com/setlists/19921112a.asp
11/13/92,1992,11,13,Friday,1992-11-13,"HALL OF PRESIDENTS, COLGATE UNIVERSITY",HAMILTON,NY,865,149,753,"HALL OF PRESIDENTS, COLGATE UNIVERSITY, HAMILTON, NY",http://www.everydaycompanion.com/setlists/19921113a.asp
11/14/92,1992,11,14,Saturday,1992-11-14,IRVING PLAZA,NEW YORK,NY,866,150,754,"IRVING PLAZA, NEW YORK, NY",http://www.everydaycompanion.com/setlists/19921114a.asp
12/30/92,1992,12,30,Wednesday,1992-12-30,GEORGIA THEATRE,ATHENS,GA,867,151,755,"GEORGIA THEATRE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19921230a.asp
12/31/92,1992,12,31,Thursday,1992-12-31,GEORGIA THEATRE,ATHENS,GA,868,152,755,"GEORGIA THEATRE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19921231a.asp
01/13/93,1993,01,13,Wednesday,1993-01-13,THE STATION,FERN PARK,FL,869,1,756,"THE STATION, FERN PARK, FL",http://www.everydaycompanion.com/setlists/19930113a.asp
01/14/93,1993,01,14,Thursday,1993-01-14,SOMEPLACE ELSE,VALDOSTA,GA,870,2,757,"SOMEPLACE ELSE, VALDOSTA, GA",http://www.everydaycompanion.com/setlists/19930114a.asp
01/16/93,1993,01,16,Saturday,1993-01-16,RITZ THEATER,TAMPA,FL,871,3,758,"RITZ THEATER, TAMPA, FL",http://www.everydaycompanion.com/setlists/19930116a.asp
01/17/93,1993,01,17,Sunday,1993-01-17,STEPHEN'S TALKHOUSE,MIAMI BEACH,FL,872,4,759,"STEPHEN'S TALKHOUSE, MIAMI BEACH, FL",http://www.everydaycompanion.com/setlists/19930117a.asp
01/18/93,1993,01,18,Monday,1993-01-18,"RION BALLROOM, UNIVERSITY OF FLORIDA",GAINESVILLE,FL,873,5,760,"RION BALLROOM, UNIVERSITY OF FLORIDA, GAINESVILLE, FL",http://www.everydaycompanion.com/setlists/19930118a.asp
01/19/93,1993,01,19,Tuesday,1993-01-19,THE MOON,TALLAHASSEE,FL,874,6,761,"THE MOON, TALLAHASSEE, FL",http://www.everydaycompanion.com/setlists/19930119a.asp
01/20/93,1993,01,20,Wednesday,1993-01-20,CLUB FIVE,JACKSONVILLE,FL,875,7,762,"CLUB FIVE, JACKSONVILLE, FL",http://www.everydaycompanion.com/setlists/19930120a.asp
01/22/93,1993,01,22,Friday,1993-01-22,"CRAVEN'S AUDITORIUM, UNIVERSITY OF THE SOUTH",SEWANEE,TN,876,8,763,"CRAVEN'S AUDITORIUM, UNIVERSITY OF THE SOUTH, SEWANEE, TN",http://www.everydaycompanion.com/setlists/19930122a.asp
01/23/93,1993,01,23,Saturday,1993-01-23,"GYM, MCCALLIE SCHOOL",CHATTANOOGA,TN,877,9,764,"GYM, MCCALLIE SCHOOL, CHATTANOOGA, TN",http://www.everydaycompanion.com/setlists/19930123a.asp
01/26/93,1993,01,26,Tuesday,1993-01-26,MYSKIN'S,CHARLESTON,SC,878,10,765,"MYSKIN'S, CHARLESTON, SC",http://www.everydaycompanion.com/setlists/19930126a.asp
01/27/93,1993,01,27,Wednesday,1993-01-27,RIALTO,RALEIGH,NC,879,11,766,"RIALTO, RALEIGH, NC",http://www.everydaycompanion.com/setlists/19930127a.asp
01/28/93,1993,01,28,Thursday,1993-01-28,"LEGENDS, APPALACHIAN STATE UNIVERSITY",BOONE,NC,880,12,767,"LEGENDS, APPALACHIAN STATE UNIVERSITY, BOONE, NC",http://www.everydaycompanion.com/setlists/19930128a.asp
01/29/93,1993,01,29,Friday,1993-01-29,THE FLOODZONE,RICHMOND,VA,881,13,768,"THE FLOODZONE, RICHMOND, VA",http://www.everydaycompanion.com/setlists/19930129a.asp
01/30/93,1993,01,30,Saturday,1993-01-30,THE BAYOU,WASHINGTON,DC,882,14,769,"THE BAYOU, WASHINGTON, DC",http://www.everydaycompanion.com/setlists/19930130a.asp
02/01/93,1993,02,01,Monday,1993-02-01,TRAX,CHARLOTTESVILLE,VA,883,15,770,"TRAX, CHARLOTTESVILLE, VA",http://www.everydaycompanion.com/setlists/19930201a.asp
02/02/93,1993,02,02,Tuesday,1993-02-02,TOAD'S PLACE,NEW HAVEN,CT,884,16,771,"TOAD'S PLACE, NEW HAVEN, CT",http://www.everydaycompanion.com/setlists/19930202a.asp
02/03/93,1993,02,03,Wednesday,1993-02-03,TUXEDO JUNCTION,DANBURY,CT,885,17,772,"TUXEDO JUNCTION, DANBURY, CT",http://www.everydaycompanion.com/setlists/19930203a.asp
02/04/93,1993,02,04,Thursday,1993-02-04,ROXY MUSIC HALL,HUNTINGTON,NY,886,18,773,"ROXY MUSIC HALL, HUNTINGTON, NY",http://www.everydaycompanion.com/setlists/19930204a.asp
02/05/93,1993,02,05,Friday,1993-02-05,"FOUNDER'S HALL, HAVERFORD COLLEGE",HAVERFORD,PA,887,19,774,"FOUNDER'S HALL, HAVERFORD COLLEGE, HAVERFORD, PA",http://www.everydaycompanion.com/setlists/19930205a.asp
02/06/93,1993,02,06,Saturday,1993-02-06,HAMILTON COLLEGE,CLINTON,NY,888,20,775,"HAMILTON COLLEGE, CLINTON, NY",http://www.everydaycompanion.com/setlists/19930206a.asp
02/08/93,1993,02,08,Monday,1993-02-08,PEARL STREET,NORTHAMPTON,MA,889,21,776,"PEARL STREET, NORTHAMPTON, MA",http://www.everydaycompanion.com/setlists/19930208a.asp
02/09/93,1993,02,09,Tuesday,1993-02-09,"IRA ALLEN CHAPEL, UNIVERSITY OF VERMONT",BURLINGTON,VT,890,22,777,"IRA ALLEN CHAPEL, UNIVERSITY OF VERMONT, BURLINGTON, VT",http://www.everydaycompanion.com/setlists/19930209a.asp
02/10/93,1993,02,10,Wednesday,1993-02-10,ZOOT'S,PORTLAND,ME,891,23,778,"ZOOT'S, PORTLAND, ME",http://www.everydaycompanion.com/setlists/19930210a.asp
02/12/93,1993,02,12,Friday,1993-02-12,"KIRBY FIELDHOUSE, HAMPDEN-SYDNEY COLLEGE",HAMPDEN-SYDNEY,VA,892,24,779,"KIRBY FIELDHOUSE, HAMPDEN-SYDNEY COLLEGE, HAMPDEN-SYDNEY, VA",http://www.everydaycompanion.com/setlists/19930212a.asp
02/13/93,1993,02,13,Saturday,1993-02-13,GRAFITTI'S,PITTSBURGH,PA,893,25,780,"GRAFITTI'S, PITTSBURGH, PA",http://www.everydaycompanion.com/setlists/19930213a.asp
02/14/93,1993,02,14,Sunday,1993-02-14,HORIZONTAL BOOGIE BAR,ROCHESTER,NY,894,26,781,"HORIZONTAL BOOGIE BAR, ROCHESTER, NY",http://www.everydaycompanion.com/setlists/19930214a.asp
02/17/93,1993,02,17,Wednesday,1993-02-17,AGORA THEATER AND BALLROOM,CLEVELAND,OH,895,27,782,"AGORA THEATER AND BALLROOM, CLEVELAND, OH",http://www.everydaycompanion.com/setlists/19930217a.asp
02/18/93,1993,02,18,Thursday,1993-02-18,BLIND PIG,ANN ARBOR,MI,896,28,783,"BLIND PIG, ANN ARBOR, MI",http://www.everydaycompanion.com/setlists/19930218a.asp
02/19/93,1993,02,19,Friday,1993-02-19,PARK WEST,CHICAGO,IL,897,29,784,"PARK WEST, CHICAGO, IL",http://www.everydaycompanion.com/setlists/19930219a.asp
02/21/93,1993,02,21,Sunday,1993-02-21,STATE THEATER,KALAMAZOO,MI,898,30,785,"STATE THEATER, KALAMAZOO, MI",http://www.everydaycompanion.com/setlists/19930221a.asp
02/22/93,1993,02,22,Monday,1993-02-22,JAKE'S,BLOOMINGTON,IN,899,31,786,"JAKE'S, BLOOMINGTON, IN",http://www.everydaycompanion.com/setlists/19930222a.asp
02/23/93,1993,02,23,Tuesday,1993-02-23,WCBE 90.5FM STUDIOS,COLUMBUS,OH,900,32,787,"WCBE 90.5FM STUDIOS, COLUMBUS, OH",http://www.everydaycompanion.com/setlists/19930223a.asp
02/23/93,1993,02,23,Tuesday,1993-02-23,NEWPORT MUSIC HALL,COLUMBUS,OH,901,33,788,"NEWPORT MUSIC HALL, COLUMBUS, OH",http://www.everydaycompanion.com/setlists/19930223b.asp
02/24/93,1993,02,24,Wednesday,1993-02-24,PHOENIX HILL TAVERN,LOUISVILLE,KY,902,34,789,"PHOENIX HILL TAVERN, LOUISVILLE, KY",http://www.everydaycompanion.com/setlists/19930224a.asp
02/25/93,1993,02,25,Thursday,1993-02-25,BREEDINGS,LEXINGTON,KY,903,35,790,"BREEDINGS, LEXINGTON, KY",http://www.everydaycompanion.com/setlists/19930225a.asp
02/26/93,1993,02,26,Friday,1993-02-26,ELECTRIC BALLROOM,KNOXVILLE,TN,904,36,791,"ELECTRIC BALLROOM, KNOXVILLE, TN",http://www.everydaycompanion.com/setlists/19930226a.asp
02/27/93,1993,02,27,Saturday,1993-02-27,ZIGGY'S,WINSTON-SALEM,NC,905,37,792,"ZIGGY'S, WINSTON-SALEM, NC",http://www.everydaycompanion.com/setlists/19930227a.asp
03/03/93,1993,03,03,Wednesday,1993-03-03,PARADISE THEATER,MONTGOMERY,AL,906,38,793,"PARADISE THEATER, MONTGOMERY, AL",http://www.everydaycompanion.com/setlists/19930303a.asp
03/04/93,1993,03,04,Thursday,1993-03-04,FAIRGROUNDS,TUSCALOOSA,AL,907,39,794,"FAIRGROUNDS, TUSCALOOSA, AL",http://www.everydaycompanion.com/setlists/19930304a.asp
03/05/93,1993,03,05,Friday,1993-03-05,L.A. GETAWAY,ORANGE BEACH,AL,908,40,795,"L.A. GETAWAY, ORANGE BEACH, AL",http://www.everydaycompanion.com/setlists/19930305a.asp
03/06/93,1993,03,06,Saturday,1993-03-06,TIPITINA'S,NEW ORLEANS,LA,909,41,796,"TIPITINA'S, NEW ORLEANS, LA",http://www.everydaycompanion.com/setlists/19930306a.asp
04/08/93,1993,04,08,Thursday,1993-04-08,CIVIC CENTER,ANDERSON,SC,910,42,797,"CIVIC CENTER, ANDERSON, SC",http://www.everydaycompanion.com/setlists/19930408a.asp
04/09/93,1993,04,09,Friday,1993-04-09,THE AFTERDECK,MYRTLE BEACH,SC,911,43,798,"THE AFTERDECK, N. MYRTLE BEACH, SC",http://www.everydaycompanion.com/setlists/19930409a.asp
04/13/93,1993,04,13,Tuesday,1993-04-13,THE ATTIC,GREENVILLE,NC,912,44,799,"THE ATTIC, GREENVILLE, NC",http://www.everydaycompanion.com/setlists/19930413a.asp
04/14/93,1993,04,14,Wednesday,1993-04-14,ROCKY'S COWBOYS,CHARLOTTE,NC,913,45,800,"ROCKY'S COWBOYS, CHARLOTTE, NC",http://www.everydaycompanion.com/setlists/19930414a.asp
04/15/93,1993,04,15,Thursday,1993-04-15,CAMPBELL UNIVERSITY,BUIES CREEK,NC,914,46,801,"CAMPBELL UNIVERSITY, BUIES CREEK, NC",http://www.everydaycompanion.com/setlists/19930415a.asp
04/16/93,1993,04,16,Friday,1993-04-16,"BELK AUDITORIUM, PRESBYTERIAN COLLEGE",CLINTON,SC,915,47,802,"BELK AUDITORIUM, PRESBYTERIAN COLLEGE, CLINTON, SC",http://www.everydaycompanion.com/setlists/19930416a.asp
04/17/93,1993,04,17,Saturday,1993-04-17,"FOOTBALL FIELD, GUILFORD COLLEGE",GREENSBORO,NC,916,48,803,"FOOTBALL FIELD, GUILFORD COLLEGE, GREENSBORO, NC",http://www.everydaycompanion.com/setlists/19930417a.asp
04/18/93,1993,04,18,Sunday,1993-04-18,"REYNOLDS COLISEUM, NORTH CAROLINA STATE UNIVERSITY",RALEIGH,NC,917,49,804,"REYNOLDS COLISEUM, NORTH CAROLINA STATE UNIVERSITY, RALEIGH, NC",http://www.everydaycompanion.com/setlists/19930418a.asp
